2454847.500000000, A.D. 2009-Jan-16 00:00:00.0000,  9.345616748759555E-02,  2.066366317906542E+08,  1.848932394511781E+00,  4.953124545990731E+01,  2.865733966764506E+02,  2.454942981021400E+06,  6.065278675229824E-06,  3.099641181421667E+02,  3.011280070147948E+02,  2.279389306725296E+08,  2.492412295544049E+08,  5.935423898496452E+07,
2454848.500000000, A.D. 2009-Jan-17 00:00:00.0000,  9.345616525709391E-02,  2.066368028741379E+08,  1.848931531328049E+00,  4.953121576259825E+01,  2.865728032706979E+02,  2.454942980072427E+06,  6.065271165059228E-06,  3.104887168258088E+02,  3.017126097023591E+02,  2.279391188322843E+08,  2.492414347904306E+08,  5.935431247886913E+07,
2454849.500000000, A.D. 2009-Jan-18 00:00:00.0000,  9.345616526782598E-02,  2.066369738922323E+08,  1.848930678639346E+00,  4.953118580825108E+01,  2.865722052283482E+02,  2.454942979115411E+06,  6.065263635290574E-06,  3.110133185830979E+02,  3.022981210175181E+02,  2.279393074834383E+08,  2.492416410746444E+08,  5.935438616474140E+07,
2454850.500000000, A.D. 2009-Jan-19 00:00:00.0000,  9.345616825484622E-02,  2.066371447373224E+08,  1.848929843201874E+00,  4.953115583982230E+01,  2.865716023648278E+02,  2.454942978150382E+06,  6.065256083285180E-06,  3.115379234154768E+02,  3.028845372290542E+02,  2.279394966921047E+08,  2.492418486468870E+08,  5.935446006840488E+07,
2454851.500000000, A.D. 2009-Jan-20 00:00:00.0000,  9.345617543226849E-02,  2.066373151878928E+08,  1.848929028823376E+00,  4.953112601178250E+01,  2.865709948789707E+02,  2.454942977177785E+06,  6.065248506611464E-06,  3.120625311018314E+02,  3.034718541736473E+02,  2.279396865192082E+08,  2.492420578505237E+08,  5.935453421365664E+07,
2454852.500000000, A.D. 2009-Jan-21 00:00:00.0000,  9.345618767748493E-02,  2.066374849740021E+08,  1.848928235003819E+00,  4.953109632955683E+01,  2.865703834353433E+02,  2.454942976198584E+06,  6.065240908349186E-06,  3.125871411078076E+02,  3.040600672333211E+02,  2.279398768875916E+08,  2.492422688011812E+08,  5.935460857035989E+07,
2454853.500000000, A.D. 2009-Jan-22 00:00:00.0000,  9.345620464769647E-02,  2.066376537991412E+08,  1.848927453229033E+00,  4.953106649086571E+01,  2.865697695015823E+02,  2.454942975214584E+06,  6.065233304993309E-06,  3.131117523531521E+02,  3.046491711559884E+02,  2.279400673839890E+08,  2.492424809688368E+08,  5.935468297709566E+07,
2454854.500000000, A.D. 2009-Jan-23 00:00:00.0000,  9.345622471493455E-02,  2.066378213865659E+08,  1.848926669102042E+00,  4.953103593637226E+01,  2.865691551229216E+02,  2.454942974228171E+06,  6.065225725066097E-06,  3.136363633690381E+02,  3.052391602296947E+02,  2.279402572937948E+08,  2.492426932010238E+08,  5.935475715474329E+07,
2454855.500000000, A.D. 2009-Jan-24 00:00:00.0000,  9.345624610557098E-02,  2.066379875886000E+08,  1.848925874261625E+00,  4.953100430172976E+01,  2.865685416984976E+02,  2.454942973241045E+06,  6.065218192868850E-06,  3.141609730869430E+02,  3.058300290539390E+02,  2.279404460081514E+08,  2.492429044277028E+08,  5.935483086548612E+07,
2454856.500000000, A.D. 2009-Jan-25 00:00:00.0000,  9.345626812218187E-02,  2.066381524223826E+08,  1.848925074635151E+00,  4.953097177937784E+01,  2.865679291148096E+02,  2.454942972253369E+06,  6.065210714645786E-06,  3.146855813869998E+02,  3.064217730440544E+02,  2.279406333706059E+08,  2.492431143188292E+08,  5.935490404821398E+07,
2454857.500000000, A.D. 2009-Jan-26 00:00:00.0000,  9.345629106224808E-02,  2.066383159650528E+08,  1.848924284204430E+00,  4.953093891874089E+01,  2.865673163733583E+02,  2.454942971264432E+06,  6.065203284014882E-06,  3.152101887024355E+02,  3.070143880027463E+02,  2.279408195410484E+08,  2.492433231170440E+08,  5.935497676537839E+07,
2454858.500000000, A.D. 2009-Jan-27 00:00:00.0000,  9.345631534081526E-02,  2.066384782108554E+08,  1.848923512564852E+00,  4.953090613070295E+01,  2.865667029006684E+02,  2.454942970273957E+06,  6.065195897063944E-06,  3.157347952198347E+02,  3.076078693048824E+02,  2.279410046174898E+08,  2.492435310241241E+08,  5.935504905526131E+07,
2454859.500000000, A.D. 2009-Jan-28 00:00:00.0000,  9.345634104700420E-02,  2.066386390021586E+08,  1.848922758636216E+00,  4.953087339387410E+01,  2.865660892535935E+02,  2.454942969282757E+06,  6.065188559838418E-06,  3.162594004808802E+02,  3.082022114853751E+02,  2.279411884484571E+08,  2.492437378947556E+08,  5.935512085869770E+07,
2454860.500000000, A.D. 2009-Jan-29 00:00:00.0000,  9.345636790913472E-02,  2.066387980822679E+08,  1.848922013271686E+00,  4.953084032163049E+01,  2.865654768706558E+02,  2.454942968292461E+06,  6.065181286366070E-06,  3.167840035451742E+02,  3.087974084204616E+02,  2.279413706824824E+08,  2.492439432826969E+08,  5.935519203840527E+07,
2454861.500000000, A.D. 2009-Jan-30 00:00:00.0000,  9.345639505326053E-02,  2.066389552397602E+08,  1.848921266436465E+00,  4.953080645093787E+01,  2.865648672742449E+02,  2.454942967304745E+06,  6.065174094725504E-06,  3.173086034230323E+02,  3.093934538364495E+02,  2.279415508666022E+08,  2.492441464934443E+08,  5.935526241745790E+07,
2454862.500000000, A.D. 2009-Jan-31 00:00:00.0000,  9.345642090872669E-02,  2.066391104311700E+08,  1.848920514121469E+00,  4.953077156008568E+01,  2.865642612573680E+02,  2.454942966320578E+06,  6.065167002592447E-06,  3.178331995055353E+02,  3.099903418050602E+02,  2.279417285579439E+08,  2.492443466847178E+08,  5.935533182287057E+07,
2454863.500000000, A.D. 2009-Feb-01 00:00:00.0000,  9.345644393887199E-02,  2.066392637523702E+08,  1.848919760198595E+00,  4.953073578652581E+01,  2.865636586526928E+02,  2.454942965339998E+06,  6.065160021166708E-06,  3.183577917214728E+02,  3.105880668563653E+02,  2.279419034758839E+08,  2.492445431993976E+08,  5.935540014503188E+07,
2454864.500000000, A.D. 2009-Feb-02 00:00:00.0000,  9.345646359892022E-02,  2.066394152953522E+08,  1.848919012268859E+00,  4.953069946391558E+01,  2.865630588241669E+02,  2.454942964362564E+06,  6.065153151864792E-06,  3.188823803209564E+02,  3.111866236498722E+02,  2.279420755849161E+08,  2.492447358744801E+08,  5.935546737007200E+07,
2454865.500000000, A.D. 2009-Feb-03 00:00:00.0000,  9.345648050106128E-02,  2.066395650700093E+08,  1.848918277526342E+00,  4.953066293605951E+01,  2.865624611597784E+02,  2.454942963387824E+06,  6.065146388106856E-06,  3.194069656144344E+02,  3.117860066675609E+02,  2.279422450498818E+08,  2.492449250297542E+08,  5.935553356237599E+07,
2454866.500000000, A.D. 2009-Feb-04 00:00:00.0000,  9.345649569689764E-02,  2.066397130255128E+08,  1.848917560941516E+00,  4.953062646440879E+01,  2.865618652870521E+02,  2.454942962415545E+06,  6.065139721576769E-06,  3.199315478055962E+02,  3.123862100906734E+02,  2.279424120791261E+08,  2.492451111327393E+08,  5.935559880332155E+07,
2454867.500000000, A.D. 2009-Feb-05 00:00:00.0000,  9.345650959129657E-02,  2.066398590639585E+08,  1.848916862084932E+00,  4.953059005093993E+01,  2.865612714762515E+02,  2.454942961446125E+06,  6.065133152521349E-06,  3.204561267105339E+02,  3.129872275734177E+02,  2.279425766664516E+08,  2.492452942689447E+08,  5.935566309048691E+07,
2454868.500000000, A.D. 2009-Feb-06 00:00:00.0000,  9.345652127143887E-02,  2.066400030373538E+08,  1.848916172757784E+00,  4.953055327793989E+01,  2.865606809742582E+02,  2.454942960480884E+06,  6.065126696616419E-06,  3.209807015607480E+02,  3.135890520691837E+02,  2.279427384190873E+08,  2.492454738008207E+08,  5.935572627045613E+07,
2454869.500000000, A.D. 2009-Feb-07 00:00:00.0000,  9.345652892098760E-02,  2.066401448164795E+08,  1.848915482446747E+00,  4.953051555706176E+01,  2.865600953444104E+02,  2.454942959521415E+06,  6.065120377778499E-06,  3.215052714003811E+02,  3.141916762417995E+02,  2.279428967377883E+08,  2.492456486590970E+08,  5.935578810916510E+07,
2454870.500000000, A.D. 2009-Feb-08 00:00:00.0000,  9.345653112207877E-02,  2.066402844009376E+08,  1.848914789056402E+00,  4.953047671739060E+01,  2.865595150671742E+02,  2.454942958568258E+06,  6.065114210253534E-06,  3.220298358916954E+02,  3.147950932771413E+02,  2.279430512656030E+08,  2.492458181302685E+08,  5.935584846718843E+07,
2454871.500000000, A.D. 2009-Feb-09 00:00:00.0000,  9.345652769007005E-02,  2.066404219153726E+08,  1.848914101596272E+00,  4.953043721700875E+01,  2.865589391306110E+02,  2.454942957620563E+06,  6.065108190406199E-06,  3.225543955421989E+02,  3.153992970812816E+02,  2.279432020935959E+08,  2.492459822718193E+08,  5.935590738009402E+07,
2454872.500000000, A.D. 2009-Feb-10 00:00:00.0000,  9.345651920420593E-02,  2.066405574810006E+08,  1.848913431418098E+00,  4.953039770236030E+01,  2.865583661509912E+02,  2.454942956677160E+06,  6.065102307086118E-06,  3.230789510714590E+02,  3.160042816004242E+02,  2.279433495011233E+08,  2.492461415212460E+08,  5.935596495699613E+07,
2454873.500000000, A.D. 2009-Feb-11 00:00:00.0000,  9.345650625943822E-02,  2.066406911029876E+08,  1.848912783306434E+00,  4.953035848554135E+01,  2.865577955928702E+02,  2.454942955737670E+06,  6.065096554094623E-06,  3.236035027500217E+02,  3.166100401234912E+02,  2.279434936434775E+08,  2.492462961839674E+08,  5.935602125855020E+07,
2454874.500000000, A.D. 2009-Feb-12 00:00:00.0000,  9.345648927615845E-02,  2.066408226625399E+08,  1.848912154230564E+00,  4.953031941849194E+01,  2.865572280038302E+02,  2.454942954802689E+06,  6.065090932442389E-06,  3.241280502946669E+02,  3.172165651733865E+02,  2.279436344953204E+08,  2.492464463281009E+08,  5.935607627485799E+07,
2454875.500000000, A.D. 2009-Feb-13 00:00:00.0000,  9.345646831563968E-02,  2.066409519985779E+08,  1.848911537396968E+00,  4.953028009166316E+01,  2.865566645025519E+02,  2.454942953873306E+06,  6.065085448605690E-06,  3.246525931302091E+02,  3.178238488206247E+02,  2.279437718943716E+08,  2.492465917901653E+08,  5.935612994253211E+07,
2454876.500000000, A.D. 2009-Feb-14 00:00:00.0000,  9.345644253690273E-02,  2.066410790122042E+08,  1.848910926831415E+00,  4.953024010394214E+01,  2.865561061332409E+02,  2.454942952950550E+06,  6.065080115377697E-06,  3.251771306794184E+02,  3.184318830594147E+02,  2.279439055200786E+08,  2.492467320279529E+08,  5.935618213636430E+07,
2454877.500000000, A.D. 2009-Feb-15 00:00:00.0000,  9.345641025468671E-02,  2.066412037197931E+08,  1.848910320813785E+00,  4.953019930025066E+01,  2.865555533271105E+02,  2.454942952034919E+06,  6.065074948949341E-06,  3.257016626296987E+02,  3.190406601090874E+02,  2.279440349667548E+08,  2.492468662137164E+08,  5.935623269789323E+07,
2454878.500000000, A.D. 2009-Feb-16 00:00:00.0000,  9.345637014899714E-02,  2.066413262071045E+08,  1.848909722595603E+00,  4.953015785725875E+01,  2.865550057441434E+02,  2.454942951126208E+06,  6.065069958791124E-06,  3.262261890779886E+02,  3.196501724871551E+02,  2.279441599970953E+08,  2.492469937870861E+08,  5.935628153442676E+07,
2454879.500000000, A.D. 2009-Feb-17 00:00:00.0000,  9.345632231668666E-02,  2.066414465425192E+08,  1.848909138007016E+00,  4.953011615781629E+01,  2.865544626010036E+02,  2.454942950223789E+06,  6.065065140919932E-06,  3.267507104222415E+02,  3.202604128074389E+02,  2.279442807108805E+08,  2.492471148792418E+08,  5.935632868493745E+07,
2454880.500000000, A.D. 2009-Feb-18 00:00:00.0000,  9.345626800771376E-02,  2.066415647458355E+08,  1.848908572739494E+00,  4.953007461911162E+01,  2.865539230810443E+02,  2.454942949326986E+06,  6.065060481919615E-06,  3.272752271323719E+02,  3.208713735423506E+02,  2.279443974442413E+08,  2.492472301426471E+08,  5.935637428071593E+07,
2454881.500000000, A.D. 2009-Feb-19 00:00:00.0000,  9.345620845518379E-02,  2.066416807938687E+08,  1.848908029789353E+00,  4.953003350224837E+01,  2.865533867595154E+02,  2.454942948435498E+06,  6.065055970435583E-06,  3.277997394689064E+02,  3.214830467885852E+02,  2.279445104816573E+08,  2.492473401694459E+08,  5.935641843287809E+07,
2454882.500000000, A.D. 2009-Feb-20 00:00:00.0000,  9.345614382039219E-02,  2.066417946077570E+08,  1.848907506530402E+00,  4.952999265553060E+01,  2.865528541429739E+02,  2.454942947549867E+06,  6.065051608320622E-06,  3.283242471755885E+02,  3.220954239849538E+02,  2.279446197766921E+08,  2.492474449456273E+08,  5.935646112328497E+07,
2454883.500000000, A.D. 2009-Feb-21 00:00:00.0000,  9.345607297330281E-02,  2.066419060655308E+08,  1.848906995143431E+00,  4.952995148148681E+01,  2.865523266811178E+02,  2.454942946671457E+06,  6.065047412284454E-06,  3.288487494912343E+02,  3.227084959342508E+02,  2.279447249106610E+08,  2.492475437557911E+08,  5.935650218839803E+07,
2454884.500000000, A.D. 2009-Feb-22 00:00:00.0000,  9.345599425564410E-02,  2.066420150905223E+08,  1.848906489151297E+00,  4.952990941484536E+01,  2.865518056735606E+02,  2.454942945801464E+06,  6.065043402343389E-06,  3.293732457304286E+02,  3.233222534195249E+02,  2.279448253820291E+08,  2.492476356735358E+08,  5.935654143231762E+07,
2454885.500000000, A.D. 2009-Feb-23 00:00:00.0000,  9.345590665486349E-02,  2.066421217302627E+08,  1.848905990070372E+00,  4.952986651138146E+01,  2.865512910166662E+02,  2.454942944939848E+06,  6.065039586565680E-06,  3.298977359231091E+02,  3.239366878695025E+02,  2.279449209886259E+08,  2.492477202469892E+08,  5.935657877607515E+07,
2454886.500000000, A.D. 2009-Feb-24 00:00:00.0000,  9.345581024420037E-02,  2.066422261089025E+08,  1.848905505625627E+00,  4.952982339753127E+01,  2.865507813978143E+02,  2.454942944085536E+06,  6.065035958749970E-06,  3.304222207113323E+02,  3.245517912155549E+02,  2.279450118858153E+08,  2.492477976627280E+08,  5.935661428035416E+07,
2454887.500000000, A.D. 2009-Feb-25 00:00:00.0000,  9.345570565355861E-02,  2.066423283069341E+08,  1.848905042154833E+00,  4.952978066070565E+01,  2.865502756531419E+02,  2.454942943237609E+06,  6.065032509030681E-06,  3.309467006733280E+02,  3.251675551443019E+02,  2.279450983207716E+08,  2.492478683346091E+08,  5.935664804169954E+07,
2454888.500000000, A.D. 2009-Feb-26 00:00:00.0000,  9.345559363027417E-02,  2.066424283023141E+08,  1.848904600539173E+00,  4.952973844321285E+01,  2.865497736090008E+02,  2.454942942395990E+06,  6.065029230877983E-06,  3.314711759258165E+02,  3.257839706630573E+02,  2.279451804570915E+08,  2.492479326118689E+08,  5.935668012401085E+07,
2454889.500000000, A.D. 2009-Feb-27 00:00:00.0000,  9.345547488897497E-02,  2.066425260031985E+08,  1.848904177671099E+00,  4.952969650306593E+01,  2.865492759057861E+02,  2.454942941561277E+06,  6.065026121163326E-06,  3.319956462154537E+02,  3.264010282162732E+02,  2.279452583731515E+08,  2.492479907431044E+08,  5.935671055790091E+07,
2454890.500000000, A.D. 2009-Feb-28 00:00:00.0000,  9.345534954140636E-02,  2.066426213176754E+08,  1.848903769324360E+00,  4.952965444052409E+01,  2.865487834912713E+02,  2.454942940734318E+06,  6.065023182811340E-06,  3.325201111269609E+02,  3.270187179668457E+02,  2.279453319956619E+08,  2.492480426736483E+08,  5.935673931474208E+07,
2454891.500000000, A.D. 2009-Mar-01 00:00:00.0000,  9.345521640588680E-02,  2.066427142084859E+08,  1.848903372126361E+00,  4.952961188415294E+01,  2.865482972132522E+02,  2.454942939915894E+06,  6.065020429320570E-06,  3.330445702365921E+02,  3.276370300186462E+02,  2.279454009863962E+08,  2.492480877643065E+08,  5.935676626242276E+07,
2454892.500000000, A.D. 2009-Mar-02 00:00:00.0000,  9.345507355075944E-02,  2.066428047087787E+08,  1.848902985305248E+00,  4.952956869670967E+01,  2.865478173849537E+02,  2.454942939106335E+06,  6.065017878616129E-06,  3.335690233409491E+02,  3.282559546465862E+02,  2.279454648962167E+08,  2.492481250836547E+08,  5.935679122550949E+07,
2454893.500000000, A.D. 2009-Mar-03 00:00:00.0000,  9.345491997460800E-02,  2.066428928887969E+08,  1.848902611305945E+00,  4.952952509852411E+01,  2.865473435575523E+02,  2.454942938305310E+06,  6.065015537654693E-06,  3.340934706359041E+02,  3.288754824021007E+02,  2.279455235508077E+08,  2.492481542128185E+08,  5.935681413591398E+07,
2454894.500000000, A.D. 2009-Mar-04 00:00:00.0000,  9.345475640535990E-02,  2.066429788095748E+08,  1.848902254257828E+00,  4.952948155784370E+01,  2.865468747939361E+02,  2.454942937512066E+06,  6.065013396443747E-06,  3.346179126129216E+02,  3.294956039503302E+02,  2.279455772005294E+08,  2.492481755914841E+08,  5.935683509142584E+07,
2454895.500000000, A.D. 2009-Mar-05 00:00:00.0000,  9.345458442556416E-02,  2.066430625035170E+08,  1.848901917631028E+00,  4.952943854557884E+01,  2.865464102007323E+02,  2.454942936725900E+06,  6.065011437674823E-06,  3.351423497630515E+02,  3.301163097845903E+02,  2.279456262790506E+08,  2.492481900545843E+08,  5.935685426143487E+07,
2454896.500000000, A.D. 2009-Mar-06 00:00:00.0000,  9.345440508592788E-02,  2.066431439617777E+08,  1.848901601974455E+00,  4.952939622685439E+01,  2.865459495509176E+02,  2.454942935946689E+06,  6.065009651192789E-06,  3.356667822388858E+02,  3.307375899134935E+02,  2.279456710408092E+08,  2.492481981198407E+08,  5.935687174532357E+07,
2454897.500000000, A.D. 2009-Mar-07 00:00:00.0000,  9.345421821274738E-02,  2.066432231235901E+08,  1.848901303933381E+00,  4.952935423690742E+01,  2.865454936954224E+02,  2.454942935175197E+06,  6.065008041415783E-06,  3.361912096667590E+02,  3.313594336748680E+02,  2.279457113750985E+08,  2.492481996266069E+08,  5.935688749984963E+07,
2454898.500000000, A.D. 2009-Mar-08 00:00:00.0000,  9.345402261081145E-02,  2.066432999115378E+08,  1.848901018463165E+00,  4.952931186917441E+01,  2.865450441239124E+02,  2.454942934412679E+06,  6.065006623746142E-06,  3.367156313761506E+02,  3.319818299885629E+02,  2.279457468959943E+08,  2.492481938804508E+08,  5.935690137427099E+07,
2454899.500000000, A.D. 2009-Mar-09 00:00:00.0000,  9.345381684210108E-02,  2.066433743115690E+08,  1.848900743331430E+00,  4.952926870307021E+01,  2.865446016739601E+02,  2.454942933659823E+06,  6.065005413233203E-06,  3.372400470003383E+02,  3.326047680214145E+02,  2.279457772264169E+08,  2.492481801412649E+08,  5.935691322130033E+07,
2454900.500000000, A.D. 2009-Mar-10 00:00:00.0000,  9.345360010140043E-02,  2.066434464042222E+08,  1.848900481086123E+00,  4.952922503428486E+01,  2.865441657160983E+02,  2.454942932916125E+06,  6.065004414411576E-06,  3.377644568397313E+02,  3.332282375737663E+02,  2.279458022527429E+08,  2.492481581012636E+08,  5.935692299655598E+07,
2454901.500000000, A.D. 2009-Mar-11 00:00:00.0000,  9.345337248212576E-02,  2.066435162961201E+08,  1.848900235958075E+00,  4.952918154624598E+01,  2.865437348840712E+02,  2.454942932180516E+06,  6.065003621649417E-06,  3.382888615302669E+02,  3.338522286793383E+02,  2.279458221160783E+08,  2.492481279360366E+08,  5.935693075515355E+07,
2454902.500000000, A.D. 2009-Mar-12 00:00:00.0000,  9.345313467291541E-02,  2.066435840374074E+08,  1.848900009980932E+00,  4.952913868330477E+01,  2.865433083441617E+02,  2.454942931452370E+06,  6.065003025828130E-06,  3.388132614849421E+02,  3.344767309642282E+02,  2.279458370448943E+08,  2.492480900523812E+08,  5.935693658633332E+07,
2454903.500000000, A.D. 2009-Mar-13 00:00:00.0000,  9.345288770808932E-02,  2.066436496107536E+08,  1.848899802487894E+00,  4.952909644968869E+01,  2.865428861643376E+02,  2.454942930731778E+06,  6.065002617330706E-06,  3.393376567401692E+02,  3.351017334805679E+02,  2.279458472801508E+08,  2.492480449495480E+08,  5.935694058421381E+07,
2454904.500000000, A.D. 2009-Mar-14 00:00:00.0000,  9.345263251731799E-02,  2.066437129724139E+08,  1.848899611646171E+00,  4.952905458022515E+01,  2.865424689427284E+02,  2.454942930019242E+06,  6.065002388753261E-06,  3.398620471051624E+02,  3.357272249092730E+02,  2.279458530073570E+08,  2.492479930423001E+08,  5.935694282125462E+07,
2454905.500000000, A.D. 2009-Mar-15 00:00:00.0000,  9.345236895138366E-02,  2.066437740919537E+08,  1.848899435524600E+00,  4.952901269137376E+01,  2.865420574795293E+02,  2.454942929315424E+06,  6.065002342932950E-06,  3.403864322721084E+02,  3.363531937390942E+02,  2.279458541554247E+08,  2.492479342188958E+08,  5.935694326968868E+07,
2454906.500000000, A.D. 2009-Mar-16 00:00:00.0000,  9.345209531088366E-02,  2.066438329737131E+08,  1.848899272739975E+00,  4.952897040320197E+01,  2.865416525073254E+02,  2.454942928620910E+06,  6.065002496732590E-06,  3.409108119269667E+02,  3.369796284163864E+02,  2.279458503018412E+08,  2.492478676299694E+08,  5.935694176448295E+07,
2454907.500000000, A.D. 2009-Mar-17 00:00:00.0000,  9.345180957215518E-02,  2.066438896629305E+08,  1.848899123331409E+00,  4.952892760154268E+01,  2.865412541854564E+02,  2.454942927935810E+06,  6.065002868468515E-06,  3.414351860080882E+02,  3.376065175908129E+02,  2.279458409876755E+08,  2.492477923124205E+08,  5.935693812637953E+07,
2454908.500000000, A.D. 2009-Mar-18 00:00:00.0000,  9.345151122370329E-02,  2.066439442285957E+08,  1.848898988803295E+00,  4.952888460618392E+01,  2.865408618351082E+02,  2.454942927259570E+06,  6.065003460236307E-06,  3.419595548565273E+02,  3.382338502142707E+02,  2.279458261604227E+08,  2.492477080922498E+08,  5.935693233487019E+07,
2454909.500000000, A.D. 2009-Mar-19 00:00:00.0000,  9.345120145565619E-02,  2.066439967356500E+08,  1.848898870894613E+00,  4.952884199419314E+01,  2.865404743382362E+02,  2.454942926591319E+06,  6.065004257233469E-06,  3.424839190282306E+02,  3.388616153206900E+02,  2.279458061909747E+08,  2.492476156462995E+08,  5.935692453482509E+07,
2454910.500000000, A.D. 2009-Mar-20 00:00:00.0000,  9.345088177613038E-02,  2.066440472250086E+08,  1.848898770261723E+00,  4.952880022311520E+01,  2.865400908641371E+02,  2.454942925930446E+06,  6.065005242524181E-06,  3.430082789438031E+02,  3.394898016782635E+02,  2.279457815036763E+08,  2.492475157823440E+08,  5.935691489199314E+07,
